name,year,population,gdp_percap,life_exp
Kyrgyz Republic,1890,1005106.0,941.0,24.86
Lao,1890,998964.0,1024.0,31.33
Latvia,1890,1117363.0,1173.0,42.94
Lebanon,1890,525703.0,1888.0,29.75
Lesotho,1890,467119.0,413.0,33.71
Liberia,1890,563168.0,964.0,32.41
Libya,1890,805234.0,2483.0,34.29
Liechtenstein,1890,9225.0,"NA",NA
Lithuania,1890,1483376.0,1983.0,37.43
Luxembourg,1890,200461.0,3333.0,42.5
"Macedonia, FYR",1890,731285.0,1349.0,36.23
Madagascar,1890,2705491.0,805.0,31.32
Malawi,1890,755700.0,355.0,30.73
Malaysia,1890,1589038.0,1218.0,30.61
Maldives,1890,61033.0,839.0,31.91
Mali,1890,2695217.0,619.0,27.62
Malta,1890,211473.0,1488.0,37.1
Marshall Islands,1890,8960.0,569.0,NA
Mauritania,1890,511712.0,742.0,32.66
Mauritius,1890,368896.0,1322.0,27.95
Mexico,1890,11868745.0,1861.0,26.97
"Micronesia, Fed. Sts.",1890,23340.0,548.0,26.54
Moldova,1890,1350369.0,883.0,32.89
Monaco,1890,12980.0,4512.0,NA
Mongolia,1890,691802.0,668.0,31.7
Montenegro,1890,233519.0,2068.0,35.67
Morocco,1890,4349835.0,810.0,33.44
Mozambique,1890,3730214.0,411.0,31.56
Myanmar,1890,7519832.0,1051.0,30.49
Namibia,1890,231395.0,1540.0,33.11
Nauru,1890,2356.0,778.0,NA
Nepal,1890,5256925.0,764.0,33.81
Netherlands,1890,4533936.0,5891.0,44.41
New Zealand,1890,669985.0,6262.0,43.01
Nicaragua,1890,505573.0,2052.0,25.85
Niger,1890,1831048.0,627.0,32.04
Nigeria,1890,16380516.0,1213.0,32.55
Norway,1890,2003952.0,3250.0,48.59
Oman,1890,399817.0,1327.0,32.35
Pakistan,1890,17873099.0,1128.0,25.87
Palau,1890,5504.0,1067.0,NA
Panama,1890,230232.0,1870.0,33.18
Papua New Guinea,1890,1156574.0,695.0,32.6
Paraguay,1890,424498.0,2010.0,35.94
Peru,1890,3337979.0,1451.0,34.92
Philippines,1890,5668348.0,1091.0,31.12
Poland,1890,22618936.0,2155.0,37.41
Portugal,1890,5029809.0,2085.0,35.62
Qatar,1890,15479.0,1904.0,30.71
Romania,1890,10334055.0,2174.0,35.73
Russia,1890,59151534.0,2233.0,29.89
Rwanda,1890,1471765.0,483.0,32.11
St. Kitts and Nevis,1890,29272.0,1871.0,NA
St. Lucia,1890,42333.0,1104.0,28.25
St. Vincent and the Grenadines,1890,41628.0,1347.0,25.96
Samoa,1890,35494.0,1781.0,26.36
San Marino,1890,8649.0,2063.0,NA
Sao Tome and Principe,1890,38514.0,1005.0,31.29
Saudi Arabia,1890,2480108.0,958.0,33.54
Senegal,1890,1639687.0,699.0,26.27
Serbia,1890,3968679.0,2655.0,35.74
Seychelles,1890,16152.0,1131.0,42.21
Sierra Leone,1890,1325752.0,1032.0,26.7
Singapore,1890,157723.0,1989.0,34.06
Slovak Republic,1890,2755048.0,2563.0,36.41
Slovenia,1890,869594.0,2755.0,36.45
Solomon Islands,1890,70662.0,466.0,25.13
Somalia,1890,1548224.0,756.0,30.67
South Africa,1890,3836620.0,3051.0,34.06
Spain,1890,17783791.0,2477.0,31.55
Sri Lanka,1890,3361301.0,1729.0,32.68
Sudan,1890,4860181.0,729.0,31.44
Suriname,1890,136075.0,2630.0,33.04
Swaziland,1890,87184.0,688.0,32.74
Sweden,1890,4780109.0,2734.0,50.46
Switzerland,1890,2972441.0,7985.0,44.93
Syria,1890,1758557.0,1387.0,31.69
Taiwan,1890,2495116.0,1083.0,28.32
Tajikistan,1890,881646.0,807.0,24.92
Tanzania,1890,3842788.0,680.0,32.97
Thailand,1890,6782134.0,1298.0,30.69
Timor-Leste,1890,296380.0,622.0,29.59
Togo,1890,822418.0,960.0,32.01
Tonga,1890,19633.0,843.0,28.25
Trinidad and Tobago,1890,210416.0,1803.0,38.85
Tunisia,1890,1478213.0,1004.0,29.52
Turkey,1890,13251817.0,1837.0,35.64
Turkmenistan,1890,697740.0,1472.0,23.25
Tuvalu,1890,3692.0,914.0,NA
Uganda,1890,2646688.0,652.0,25.46
Ukraine,1890,21405529.0,1192.0,36.41
United Arab Emirates,1890,45189.0,1731.0,31.06
United Kingdom,1890,34215581.0,7165.0,44.73
United States,1890,64051772.0,5643.0,45.2
Uruguay,1890,682156.0,5621.0,32.89
Uzbekistan,1890,3618199.0,608.0,27.97
Vanuatu,1890,37017.0,744.0,24.73
Venezuela,1890,2339881.0,1437.0,32.39
Palestine,1890,253607.0,1299.0,32.87
Vietnam,1890,12934887.0,990.0,31.38
Yemen,1890,3070113.0,1131.0,23.48
Zambia,1890,741962.0,824.0,33.48
Zimbabwe,1890,1781946.0,968.0,34.03
South Sudan,1890,1756589.0,713.0,28.65
Afghanistan,1900,5021241.0,793.0,29.22
Albania,1900,819951.0,1156.0,35.47
Algeria,1900,4946166.0,1749.0,30.08
Andorra,1900,4393.0,3195.0,NA
Angola,1900,2995663.0,958.0,29.54
Antigua and Barbuda,1900,34926.0,1301.0,33.68
Argentina,1900,4756635.0,5999.0,36.62
Armenia,1900,855315.0,886.0,35.18
Australia,1900,3743707.0,6685.0,50.02
Austria,1900,5979721.0,5701.0,41.52
Azerbaijan,1900,1840715.0,1522.0,30.52
Bahamas,1900,53100.0,2484.0,35
Bahrain,1900,76156.0,2700.0,30.49
Bangladesh,1900,29230700.0,995.0,21.27
Barbados,1900,191119.0,1570.0,32.73
Belarus,1900,4917314.0,1229.0,35.99
Belgium,1900,6767030.0,6964.0,46.59
Belize,1900,36115.0,995.0,26.61
Benin,1900,1390021.0,880.0,32.06
Bhutan,1900,136236.0,739.0,31.56
Bolivia,1900,1826430.0,1826.0,33.96
Bosnia and Herzegovina,1900,1712008.0,1072.0,35.14
Botswana,1900,122551.0,586.0,33.93
Brazil,1900,18103490.0,1200.0,32.4
Brunei,1900,15507.0,1989.0,28.98
Bulgaria,1900,3992259.0,2043.0,40.16
Burkina Faso,1900,2977812.0,526.0,30.38
Burundi,1900,1589451.0,459.0,31.69
Cambodia,1900,2859325.0,1020.0,35.76
Cameroon,1900,2297739.0,924.0,29.8
Canada,1900,5529722.0,4855.0,48.31
Cape Verde,1900,113570.0,746.0,34.84
Central African Republic,1900,706436.0,626.0,31.35
Chad,1900,1471359.0,617.0,32.66
Chile,1900,2998051.0,3293.0,32.22
China,1900,400774182.0,893.0,31.75
Colombia,1900,4109030.0,1186.0,32.8
Comoros,1900,106702.0,770.0,32.79
"Congo, Dem. Rep.",1900,8727833.0,732.0,32.98
"Congo, Rep.",1900,570398.0,763.0,31.86
Costa Rica,1900,297911.0,1900.0,35.03
Cote d'Ivoire,1900,1863006.0,1212.0,32.72
Croatia,1900,2483125.0,2821.0,36.03
Cuba,1900,1762226.0,2755.0,33.42
Cyprus,1900,235258.0,2203.0,41.37
Czech Republic,1900,7399101.0,3959.0,40.29
Denmark,1900,2557581.0,5563.0,51.94
Djibouti,1900,42078.0,1032.0,31.84
Dominica,1900,29066.0,1140.0,NA
Dominican Republic,1900,529756.0,1032.0,30.89
Ecuador,1900,1455092.0,884.0,33.81
Egypt,1900,9999403.0,1294.0,32.88
El Salvador,1900,774733.0,1912.0,29.06
Equatorial Guinea,1900,105183.0,406.0,30.81
Eritrea,1900,589731.0,654.0,31.28
Estonia,1900,695836.0,2024.0,43.12
Ethiopia,1900,8993179.0,539.0,29.86
Fiji,1900,121905.0,1033.0,26.71
Finland,1900,2633387.0,2788.0,41.74
France,1900,40628637.0,4312.0,45.14
Gabon,1900,311588.0,396.0,31.66
Gambia,1900,187276.0,864.0,32.73
Georgia,1900,2227932.0,1003.0,33.29
Germany,1900,55400945.0,4594.0,43.9
Ghana,1900,1891249.0,724.0,29
Greece,1900,4932256.0,3026.0,40.43
Grenada,1900,61608.0,1350.0,37.91
Guatemala,1900,1390945.0,1648.0,25.64
Guinea,1900,1988973.0,532.0,32.65
Guinea-Bissau,1900,379807.0,832.0,31.2
Guyana,1900,285690.0,2087.0,31.33
Haiti,1900,1584085.0,1434.0,28.7
Honduras,1900,531097.0,1878.0,34.83
"Hong Kong, China",1900,310113.0,1757.0,34.74
Hungary,1900,7115393.0,2861.0,37.33
Iceland,1900,102914.0,2352.0,46.66
India,1900,243073944.0,1194.0,18.37
Indonesia,1900,38159333.0,1198.0,30.24
Iran,1900,9993086.0,1322.0,26.31
Iraq,1900,2238359.0,1509.0,31.58
Ireland,1900,3163836.0,4016.0,49.2
Israel,1900,359084.0,1051.0,31.79
Italy,1900,33736335.0,3526.0,41.64
Jamaica,1900,719181.0,991.0,37.89
Japan,1900,44282076.0,1839.0,38.63
Jordan,1900,328750.0,1519.0,32.02
Kazakhstan,1900,4234117.0,2461.0,28.26
Kenya,1900,2629263.0,1167.0,26.34
Kiribati,1900,26946.0,602.0,25.4
North Korea,1900,5124045.0,523.0,27.01
South Korea,1900,9926632.0,520.0,25.9
Kuwait,1900,94866.0,2201.0,26.44
Kyrgyz Republic,1900,1101062.0,1028.0,25.72
Lao,1900,1149618.0,1049.0,31.05
Latvia,1900,1223090.0,1621.0,46.17
Lebanon,1900,558482.0,2086.0,29.77
Lesotho,1900,503399.0,416.0,34.16
Liberia,1900,612986.0,991.0,33.07
Libya,1900,857537.0,2806.0,34.88
Liechtenstein,1900,9855.0,"NA",NA
Lithuania,1900,1626629.0,2741.0,41.7
Luxembourg,1900,213965.0,3751.0,47.56
"Macedonia, FYR",1900,800063.0,1446.0,36.29
Madagascar,1900,2894356.0,845.0,31.73
Malawi,1900,780171.0,355.0,30.94
Malaysia,1900,2204407.0,1277.0,30.62
Maldives,1900,63981.0,838.0,31.53
Mali,1900,2961060.0,621.0,28.23
Malta,1900,225709.0,1631.0,41.76
Marshall Islands,1900,9526.0,573.0,NA
Mauritania,1900,533349.0,778.0,32.99
Mauritius,1900,370836.0,1387.0,25.99
Mexico,1900,13662641.0,2163.0,27.68
"Micronesia, Fed. Sts.",1900,24523.0,551.0,26.47
Moldova,1900,1479149.0,1209.0,32.77
Monaco,1900,13966.0,5067.0,NA
Mongolia,1900,704557.0,680.0,31.65
Montenegro,1900,254700.0,2216.0,35.81
Morocco,1900,4667601.0,824.0,33.61
Mozambique,1900,4037289.0,414.0,32.2
Myanmar,1900,10013993.0,1169.0,30.34
Namibia,1900,231994.0,1788.0,33.46
Nauru,1900,2440.0,817.0,NA
Nepal,1900,5419485.0,821.0,34.32
Netherlands,1900,5158807.0,6060.0,48.42
New Zealand,1900,815519.0,7178.0,47.48
Nicaragua,1900,571352.0,2282.0,26.07
Niger,1900,1938530.0,658.0,32.66
Nigeria,1900,17111076.0,1269.0,33.63
Norway,1900,2214921.0,3642.0,53.46
Oman,1900,417606.0,1439.0,32.37
Pakistan,1900,18819216.0,1159.0,21.47
Palau,1900,5787.0,1104.0,NA
Panama,1900,266472.0,2093.0,33.32
Papua New Guinea,1900,1227442.0,719.0,33.14
Paraguay,1900,457183.0,2278.0,36.16
Peru,1900,3680342.0,1815.0,34.53
Philippines,1900,6480589.0,1119.0,31.24
Poland,1900,24700969.0,2582.0,40.42
Portugal,1900,5426479.0,2411.0,35.64
Qatar,1900,16292.0,2201.0,30.67
Romania,1900,10978551.0,2472.0,35.74
Russia,1900,64836675.0,3087.0,30.68
Rwanda,1900,1576434.0,489.0,25.37
St. Kitts and Nevis,1900,31584.0,2002.0,NA
St. Lucia,1900,48642.0,1141.0,28.37
St. Vincent and the Grenadines,1900,46070.0,1440.0,25.95
Samoa,1900,34308.0,1842.0,26.83
San Marino,1900,9228.0,2222.0,NA
Sao Tome and Principe,1900,41545.0,1023.0,31.44
Saudi Arabia,1900,2556758.0,982.0,34.27
Senegal,1900,1759892.0,734.0,26.81
Serbia,1900,4331770.0,2845.0,35.86
Seychelles,1900,18739.0,1176.0,44.81
Sierra Leone,1900,1432659.0,1083.0,27.49
Singapore,1900,215875.0,2622.0,34.09
Slovak Republic,1900,2855334.0,2949.0,37.92
Slovenia,1900,949546.0,2952.0,36.38
Solomon Islands,1900,71961.0,482.0,25.15
Somalia,1900,1647387.0,763.0,31.3
South Africa,1900,4706972.0,2800.0,34.33
Spain,1900,18652445.0,2729.0,34.75
Sri Lanka,1900,3941352.0,2138.0,32.72
Sudan,1900,4888065.0,765.0,31.46
Suriname,1900,146521.0,2813.0,33.11
Swaziland,1900,87753.0,722.0,32.96
Sweden,1900,5111095.0,3487.0,52.24
Switzerland,1900,3297231.0,9634.0,47.45
Syria,1900,1854881.0,1521.0,31.98
Taiwan,1900,2809304.0,1123.0,28.33
Tajikistan,1900,965052.0,1107.0,25.64
Tanzania,1900,3974658.0,699.0,33.35
Thailand,1900,7482399.0,1340.0,30.84
Timor-Leste,1900,330692.0,635.0,29.91
Togo,1900,897248.0,1007.0,32.37
Tonga,1900,20512.0,872.0,28.28
Trinidad and Tobago,1900,270875.0,1904.0,38.87
Tunisia,1900,1651652.0,1053.0,29.89
Turkey,1900,14030306.0,1984.0,35.96
Turkmenistan,1900,764616.0,2035.0,24.04
Tuvalu,1900,3903.0,945.0,NA
Uganda,1900,2734805.0,684.0,25.53
Ukraine,1900,23471937.0,1647.0,36.31
United Arab Emirates,1900,47853.0,2001.0,31.24
United Kingdom,1900,37995760.0,8008.0,46.29
United States,1900,77781471.0,6816.0,48.92
Uruguay,1900,904637.0,5817.0,32.89
Uzbekistan,1900,3957768.0,816.0,28.89
Vanuatu,1900,38546.0,770.0,24.94
Venezuela,1900,2695885.0,1236.0,32.49
Palestine,1900,288776.0,1334.0,33.26
Vietnam,1900,14597796.0,1079.0,31.07
Yemen,1900,3183724.0,1164.0,23.53
Zambia,1900,741629.0,845.0,33.92
Zimbabwe,1900,1911594.0,980.0,34.19
South Sudan,1900,1919153.0,748.0,29.65
Afghanistan,1910,5351413.0,820.0,29.77
Albania,1910,901124.0,1319.0,35.49
Algeria,1910,5404045.0,1949.0,32.53
Andorra,1910,4671.0,3596.0,NA
Angola,1910,3262493.0,1001.0,30.39
Antigua and Barbuda,1910,32121.0,1391.0,33.73
Argentina,1910,6852669.0,8490.0,43.21
Armenia,1910,936126.0,979.0,37.38
Australia,1910,4408208.0,8690.0,55.35
Austria,1910,6608150.0,6661.0,44.46
Azerbaijan,1910,2018509.0,1703.0,32.78
Bahamas,1910,55827.0,2657.0,34.94
Bahrain,1910,80493.0,2717.0,30.55
Bangladesh,1910,30936533.0,1158.0,21.51
Barbados,1910,174350.0,1680.0,32.93
Belarus,1910,5390481.0,1380.0,41.98
Belgium,1910,7499928.0,7602.0,51.36
Belize,1910,39793.0,1064.0,26.64
Benin,1910,1532136.0,924.0,32.41
Bhutan,1910,143767.0,754.0,32.49
Bolivia,1910,1993674.0,2007.0,34.27
Bosnia and Herzegovina,1910,1866968.0,1209.0,35.16
Botswana,1910,126673.0,615.0,34.03
Brazil,1910,22414075.0,1487.0,32.54
Brunei,1910,21180.0,2057.0,28.91
Bulgaria,1910,4531387.0,2435.0,43.6
Burkina Faso,1910,3201230.0,532.0,30.78
Burundi,1910,1699544.0,463.0,31.75
Cambodia,1910,3051757.0,1035.0,36.02
Cameroon,1910,2354331.0,970.0,30.15
Canada,1910,7179510.0,6791.0,52.15
Cape Verde,1910,124067.0,779.0,35.19
Central African Republic,1910,741742.0,657.0,31.81
Chad,1910,1479230.0,648.0,33.25
Chile,1910,3369878.0,4509.0,31.62
China,1910,424941273.0,990.0,31.67
Colombia,1910,5019920.0,1405.0,33.06
Comoros,1910,115622.0,778.0,33.02
"Congo, Dem. Rep.",1910,9315189.0,763.0,33.45
"Congo, Rep.",1910,614985.0,784.0,31.58
Costa Rica,1910,359204.0,2125.0,35.55
Cote d'Ivoire,1910,1991150.0,1261.0,33.25
Croatia,1910,2710759.0,3310.0,36.01
Cuba,1910,2268557.0,3093.0,35.66
Cyprus,1910,270836.0,2480.0,45.65
Czech Republic,1910,7675752.0,4566.0,44.34
Denmark,1910,2880480.0,6934.0,58.08
Djibouti,1910,45389.0,1065.0,32.48
Dominica,1910,33457.0,1219.0,NA
Dominican Republic,1910,704605.0,1090.0,31.22
Ecuador,1910,1682403.0,943.0,34.11
Egypt,1910,11269938.0,1364.0,32.84
El Salvador,1910,947617.0,2080.0,29.18
Equatorial Guinea,1910,108803.0,420.0,31.15
Eritrea,1910,672416.0,671.0,31.63
Estonia,1910,762324.0,2286.0,46.99
Ethiopia,1910,10317724.0,541.0,29.91
Fiji,1910,137824.0,1068.0,26.91
Finland,1910,2930438.0,3190.0,48.44
France,1910,41294570.0,4539.0,51.46
Gabon,1910,339239.0,413.0,32.02
Gambia,1910,201695.0,880.0,34.03
Georgia,1910,2439938.0,1115.0,35.59
Germany,1910,64213148.0,5160.0,48.38
Ghana,1910,2007946.0,952.0,29.34
Greece,1910,5305864.0,3438.0,42.6
Grenada,1910,66820.0,1408.0,38.12
Guatemala,1910,1538442.0,1787.0,25.58
Guinea,1910,2170848.0,543.0,33.47
Guinea-Bissau,1910,407623.0,838.0,30.93
Guyana,1910,305475.0,2232.0,31.4
Haiti,1910,1827089.0,1587.0,28.61
Honduras,1910,649332.0,2134.0,35.15
"Hong Kong, China",1910,441726.0,2036.0,34.68
Hungary,1910,7638063.0,3407.0,39.74
Iceland,1910,109716.0,3012.0,52.71
India,1910,253761199.0,1390.0,23.21
Indonesia,1910,42771822.0,1313.0,30.32
Iran,1910,10600673.0,1415.0,26.55
Iraq,1910,2513104.0,1632.0,31.71
Ireland,1910,3093322.0,4447.0,53.44
Israel,1910,413270.0,1111.0,31.71
Italy,1910,36529017.0,4383.0,46.72
Jamaica,1910,807552.0,1023.0,36.81
Japan,1910,49640048.0,1997.0,40.02
Jordan,1910,351563.0,1643.0,32.12
Kazakhstan,1910,4635756.0,2779.0,30.84
Kenya,1910,2640315.0,1271.0,26.62
Kiribati,1910,28644.0,607.0,25.57
North Korea,1910,5293488.0,544.0,25.34
South Korea,1910,10193928.0,538.0,24.23
Kuwait,1910,100027.0,2544.0,26.59
Kyrgyz Republic,1910,1205775.0,1122.0,28.17
Lao,1910,1321934.0,1074.0,30.77
Latvia,1910,1338368.0,1831.0,49.29
Lebanon,1910,593102.0,2305.0,29.8
Lesotho,1910,542374.0,418.0,34.62
Liberia,1910,667026.0,1017.0,33.73
Libya,1910,912992.0,3172.0,35.47
Liechtenstein,1910,10527.0,"NA",NA
Lithuania,1910,1783116.0,3096.0,45.23
Luxembourg,1910,228340.0,4221.0,49.79
"Macedonia, FYR",1910,875036.0,1697.0,36.35
Madagascar,1910,3095828.0,887.0,32.13
Malawi,1910,979129.0,356.0,31.16
Malaysia,1910,2875652.0,1340.0,30.63
Maldives,1910,66937.0,837.0,31.16
Mali,1910,3252010.0,623.0,28.83
Malta,1910,240863.0,1788.0,46.39
Marshall Islands,1910,10125.0,576.0,NA
Mauritania,1910,555862.0,817.0,33.33
Mauritius,1910,369400.0,1456.0,28.49
Mexico,1910,15115186.0,2664.0,27.55
"Micronesia, Fed. Sts.",1910,25763.0,554.0,26.39
Moldova,1910,1619668.0,1351.0,32.64
Monaco,1910,15023.0,5691.0,NA
Mongolia,1910,717535.0,691.0,31.61
Montenegro,1910,277715.0,2600.0,35.95
Morocco,1910,5007588.0,838.0,33.79
Mozambique,1910,4368107.0,416.0,32.84
Myanmar,1910,11870774.0,1013.0,30.19
Namibia,1910,232593.0,2075.0,33.82
Nauru,1910,2527.0,857.0,NA
Nepal,1910,5696207.0,883.0,34.83
Netherlands,1910,5923383.0,6790.0,55.17
New Zealand,1910,1044340.0,8891.0,51.96
Nicaragua,1910,659199.0,2537.0,26.3
Niger,1910,2052052.0,691.0,33.28
Nigeria,1910,17872899.0,1328.0,34.71
Norway,1910,2383628.0,4330.0,57.97
Oman,1910,436153.0,1559.0,32.39
Pakistan,1910,19813364.0,1349.0,23.02
Palau,1910,6083.0,1142.0,NA
Panama,1910,326164.0,2342.0,33.46
Papua New Guinea,1910,1302433.0,743.0,33.69
Paraguay,1910,562259.0,2582.0,36.38
Peru,1910,4174309.0,2599.0,34.13
Philippines,1910,7771117.0,1463.0,31.35
Poland,1910,26493427.0,2845.0,43.44
Portugal,1910,5895515.0,2277.0,35.65
Qatar,1910,17146.0,2544.0,30.63
Romania,1910,11878505.0,2905.0,35.75
Russia,1910,71044207.0,3487.0,31.31
Rwanda,1910,1688210.0,495.0,32.43
St. Kitts and Nevis,1910,34070.0,2141.0,NA
St. Lucia,1910,49589.0,1179.0,28.48
St. Vincent and the Grenadines,1910,42764.0,1541.0,25.94
Samoa,1910,37848.0,1905.0,27.31
San Marino,1910,9843.0,2701.0,NA
Sao Tome and Principe,1910,44804.0,1043.0,31.58
Saudi Arabia,1910,2635670.0,1007.0,34.99
Senegal,1910,1888545.0,770.0,27.34
Serbia,1910,4726618.0,3339.0,35.98
Seychelles,1910,22523.0,1224.0,47.42
Sierra Leone,1910,1547735.0,1136.0,28.29
Singapore,1910,294092.0,3254.0,34.12
Slovak Republic,1910,2959112.0,3401.0,40.93
Slovenia,1910,1036528.0,3464.0,36.3
Solomon Islands,1910,73225.0,500.0,25.16
Somalia,1910,1752623.0,771.0,31.94
South Africa,1910,5765058.0,5041.0,34.61
Spain,1910,19910847.0,2899.0,40.84
Sri Lanka,1910,4637602.0,2004.0,33.01
Sudan,1910,4908053.0,803.0,31.48
Suriname,1910,157732.0,3009.0,33.17
Swaziland,1910,106984.0,758.0,33.18
Sweden,1910,5492756.0,4264.0,57.75
Switzerland,1910,3726391.0,10903.0,52.87
Syria,1910,1956254.0,1668.0,32.27
Taiwan,1910,3207794.0,1409.0,33.96
Tajikistan,1910,1055994.0,1240.0,27.91
Tanzania,1910,4110837.0,718.0,33.73
Thailand,1910,8488054.0,1383.0,30.98
Timor-Leste,1910,368795.0,647.0,30.23
Togo,1910,978586.0,1057.0,32.72
Tonga,1910,22689.0,902.0,28.31
Trinidad and Tobago,1910,336844.0,2010.0,38.9
Tunisia,1910,1844564.0,1105.0,30.25
Turkey,1910,14852648.0,2143.0,36.27
Turkmenistan,1910,837619.0,2299.0,26.39
Tuvalu,1910,4125.0,978.0,NA
Uganda,1910,2825380.0,718.0,25.61
Ukraine,1910,25729033.0,1860.0,40.16
United Arab Emirates,1910,50668.0,2313.0,31.42
United Kingdom,1910,41804914.0,8301.0,53.94
United States,1910,94088789.0,8282.0,51.78
Uruguay,1910,1092483.0,8234.0,32.89
Uzbekistan,1910,4327736.0,896.0,31.41
Vanuatu,1910,40135.0,797.0,25.16
Venezuela,1910,3009467.0,1335.0,32.59
Palestine,1910,333509.0,1370.0,33.64
Vietnam,1910,16454277.0,1176.0,30.77
Yemen,1910,3301368.0,1197.0,23.57
Zambia,1910,803502.0,865.0,34.36
Zimbabwe,1910,2050253.0,992.0,34.36
South Sudan,1910,2092703.0,785.0,30.64
Afghanistan,1920,5813814.0,857.0,30.34
Albania,1920,963958.0,1516.0,35.52
Algeria,1920,6063800.0,2357.0,29.44
Andorra,1920,4973.0,4186.0,NA
Angola,1920,3537908.0,1245.0,31.24
Antigua and Barbuda,1920,30002.0,1684.0,33.78
Argentina,1920,8884894.0,6998.0,49.79
Armenia,1920,1025073.0,531.0,27.07
Australia,1920,5345426.0,7864.0,60.68
Austria,1920,6459395.0,4802.0,50.19
Azerbaijan,1920,2213424.0,721.0,29.12
Bahamas,1920,53434.0,3476.0,34.88
Bahrain,1920,87362.0,2733.0,30.61
Bangladesh,1920,32566952.0,1057.0,22.97
Barbados,1920,158368.0,1903.0,33.14
Belarus,1920,5909582.0,585.0,30.12
Belgium,1920,7562598.0,7392.0,53.65
Belize,1920,44561.0,1205.0,32.35
Benin,1920,1689077.0,985.0,32.77
Bhutan,1920,151436.0,769.0,33.41
Bolivia,1920,2333953.0,2206.0,34.59
Bosnia and Herzegovina,1920,2036933.0,1135.0,35.17
Botswana,1920,152436.0,658.0,34.14
Brazil,1920,27660864.0,1721.0,32.67
Brunei,1920,25463.0,2128.0,35.09
Bulgaria,1920,5085764.0,1840.0,44.31
Burkina Faso,1920,3442164.0,538.0,31.17
Burundi,1920,1823649.0,467.0,31.81
Cambodia,1920,3326192.0,1050.0,36.27
Cameroon,1920,2416623.0,1049.0,30.5
Canada,1920,8761911.0,6427.0,56.61
Cape Verde,1920,135600.0,812.0,35.53
Central African Republic,1920,778576.0,754.0,32.26
Chad,1920,1484478.0,737.0,33.84
Chile,1920,3788242.0,4090.0,32.2
China,1920,471515819.0,1011.0,31.59
Colombia,1920,6394596.0,1781.0,33.33
Comoros,1920,125228.0,786.0,33.25
"Congo, Dem. Rep.",1920,9945929.0,885.0,33.91
"Congo, Rep.",1920,662528.0,923.0,31.3
Costa Rica,1920,420820.0,2376.0,35.66
Cote d'Ivoire,1920,2129255.0,1394.0,33.77
Croatia,1920,2959918.0,3235.0,35.98
Cuba,1920,3067114.0,4041.0,37.97
Cyprus,1920,308148.0,2737.0,47.21
Czech Republic,1920,7962646.0,4440.0,49.97
Denmark,1920,3242599.0,7356.0,57.54
Djibouti,1920,48984.0,1317.0,33.13
Dominica,1920,36734.0,1381.0,NA
Dominican Republic,1920,906437.0,1234.0,31.56
Ecuador,1920,1869329.0,1260.0,34.41
Egypt,1920,12987845.0,1253.0,32.8
El Salvador,1920,1171634.0,2262.0,29.3
Equatorial Guinea,1920,113670.0,435.0,31.48
Eritrea,1920,767180.0,699.0,31.99
Estonia,1920,835436.0,1762.0,46.3
Ethiopia,1920,11856154.0,547.0,29.97
Fiji,1920,155274.0,1284.0,27.11
Finland,1920,3140760.0,3096.0,47.44
France,1920,39069935.0,4548.0,51.71
Gabon,1920,369217.0,430.0,32.37
Gambia,1920,217258.0,896.0,35.34
Georgia,1920,2673187.0,520.0,36.13
Germany,1920,62437802.0,4480.0,53.47
Ghana,1920,2420361.0,1570.0,29.67
Greece,1920,5716843.0,4079.0,45.45
Grenada,1920,66466.0,1469.0,38.32
Guatemala,1920,1706762.0,1939.0,25.51
Guinea,1920,2370209.0,554.0,34.29
Guinea-Bissau,1920,436906.0,845.0,30.66
Guyana,1920,326872.0,2529.0,34.66
Haiti,1920,2144977.0,1757.0,28.51
Honduras,1920,762795.0,2424.0,35.46
"Hong Kong, China",1920,637575.0,2308.0,34.63
Hungary,1920,7956033.0,3119.0,42.03
Iceland,1920,117015.0,2514.0,54.63
India,1920,267795298.0,1196.0,24.76
Indonesia,1920,47287778.0,1460.0,30.39
Iran,1920,11758742.0,1732.0,26.78
Iraq,1920,3017351.0,1877.0,31.84
Ireland,1920,3071970.0,4323.0,56.19
Israel,1920,430747.0,1032.0,31.64
Italy,1920,37422219.0,5179.0,45.47
Jamaica,1920,854669.0,1244.0,35.54
Japan,1920,55953151.0,2495.0,42.1
Jordan,1920,377067.0,1889.0,32.23
Kazakhstan,1920,5077756.0,1187.0,19.15
Kenya,1920,2647684.0,1383.0,26.9
Kiribati,1920,30109.0,743.0,25.74
North Korea,1920,6117874.0,778.0,29.81
South Korea,1920,11839704.0,755.0,28.19
Kuwait,1920,109287.0,2353.0,26.74
Kyrgyz Republic,1920,1320907.0,1309.0,16.58
Lao,1920,1429427.0,1100.0,30.49
Latvia,1920,1465621.0,1411.0,47.66
Lebanon,1920,699481.0,2429.0,29.82
Lesotho,1920,584542.0,420.0,35.07
Liberia,1920,725338.0,1045.0,34.38
Libya,1920,967862.0,3586.0,36.07
Liechtenstein,1920,11247.0,"NA",NA
Lithuania,1920,1954936.0,2387.0,43.01
Luxembourg,1920,243705.0,5731.0,54.8
"Macedonia, FYR",1920,956670.0,1658.0,36.41
Madagascar,1920,3312615.0,1033.0,32.54
Malawi,1920,1226438.0,356.0,31.37
Malaysia,1920,3525505.0,1901.0,30.64
Maldives,1920,65262.0,836.0,30.79
Mali,1920,3570026.0,625.0,29.44
