name,year,population,gdp_percap,life_exp
Sudan,1931,5240563,1189,31.52
Sudan,1932,5263913,1215,31.52
Sudan,1933,5287368,1242,31.52
Sudan,1934,5310927,1269,31.53
Sudan,1935,5334591,1297,31.53
Sudan,1936,5358360,1325,31.53
Sudan,1937,5382235,1354,31.53
Sudan,1938,5406217,1384,31.53
Sudan,1939,5430305,1414,31.54
Sudan,1940,5454501,1445,31.54
Sudan,1941,5478805,1477,32.75
Sudan,1942,5503216,1509,33.95
Sudan,1943,5527737,1542,35.16
Sudan,1944,5552367,1576,36.38
Sudan,1945,5577107,1611,37.59
Sudan,1946,5601957,1646,38.79
Sudan,1947,5626917,1682,40
Sudan,1948,5651989,1719,41.21
Sudan,1949,5677173,1756,42.42
Sudan,1950,5733789,1794,43.63
Sudan,1951,5884664,1833,43.92
Sudan,1952,6041325,1876,44.5
Sudan,1953,6204099,1915,45.06
Sudan,1954,6373308,1957,45.6
Sudan,1955,6549298,2001,46.11
Sudan,1956,6732437,2157,46.62
Sudan,1957,6923115,2074,47.11
Sudan,1958,7121741,2105,47.57
Sudan,1959,7328718,2296,48.03
Sudan,1960,7544491,2280,48.46
Sudan,1961,7769482,2222,48.9
Sudan,1962,8004121,2317,49.31
Sudan,1963,8248812,2194,49.73
Sudan,1964,8503994,2118,50.14
Sudan,1965,8770097,2212,50.55
Sudan,1966,9047798,2132,50.96
Sudan,1967,9337657,2014,51.38
Sudan,1968,9639840,2085,51.79
Sudan,1969,9954410,2159,52.18
Sudan,1970,10281700,2014,52.56
Sudan,1971,10621472,2097,53.36
Sudan,1972,10974622,1998,53.42
Sudan,1973,11343926,1777,53.39
Sudan,1974,11732958,1901,53.45
Sudan,1975,12144135,2082,53.53
Sudan,1976,12578407,2392,53.94
Sudan,1977,13034625,2674,54.4
Sudan,1978,13510421,2547,54.54
Sudan,1979,14002303,2203,54.76
Sudan,1980,14507468,2149,54.91
Sudan,1981,15027270,2126,55.45
Sudan,1982,15562194,2321,55.74
Sudan,1983,16107730,2222,49.79
Sudan,1984,16658054,2040,50.23
Sudan,1985,17210187,1841,50.54
Sudan,1986,17757169,1860,56.65
Sudan,1987,18302587,1861,56.87
Sudan,1988,18866319,1848,57.47
Sudan,1989,19475609,1950,57.98
Sudan,1990,20147590,1743,58.56
Sudan,1991,20893625,1826,59.06
Sudan,1992,21701476,1896,59.31
Sudan,1993,22535937,1932,59.78
Sudan,1994,23347885,1900,60.07
Sudan,1995,24102986,1961,60.41
Sudan,1996,24786190,2021,60.7
Sudan,1997,25410451,2174,61.08
Sudan,1998,26003542,2206,61.47
Sudan,1999,26607042,2211,61.86
Sudan,2e3,27250535,2287,62.59
Sudan,2001,27945005,2368,63.18
Sudan,2002,28679565,2450,63.7
Sudan,2003,29435944,2567,63.76
Sudan,2004,30186341,2593,64.1
Sudan,2005,30911914,2713,64.88
Sudan,2006,31607064,2907,65.19
Sudan,2007,32282526,3158,65.59
Sudan,2008,32955496,3318,65.89
Sudan,2009,33650619,3338,66.14
Sudan,2010,34385963,3366,66.29
Sudan,2011,35167314,3632,66.48
Sudan,2012,35990192,4097,66.83
Sudan,2013,36849918,4177,67.04
Sudan,2014,37737913,4188,67.57
Sudan,2015,38647803,4290,68.01
Sudan,2016,39578828,4385,68.33
Sudan,2017,40533330,4414,68.55
Suriname,1800,80721,1636,32.9
Suriname,1801,80721,1637,32.9
Suriname,1802,80721,1637,32.9
Suriname,1803,80721,1637,32.9
Suriname,1804,80721,1637,32.9
Suriname,1805,80721,1638,32.9
Suriname,1806,80721,1638,32.9
Suriname,1807,80721,1638,32.9
Suriname,1808,80721,1638,32.9
Suriname,1809,80721,1639,32.9
Suriname,1810,80721,1639,32.9
Suriname,1811,80750,1639,32.9
Suriname,1812,80808,1639,32.9
Suriname,1813,80896,1639,32.9
Suriname,1814,81014,1640,32.9
Suriname,1815,81162,1640,32.9
Suriname,1816,81339,1640,32.9
Suriname,1817,81548,1640,32.9
Suriname,1818,81786,1641,32.9
Suriname,1819,82056,1641,32.9
Suriname,1820,82357,1641,32.9
Suriname,1821,82689,1652,32.9
Suriname,1822,83053,1663,32.9
Suriname,1823,83449,1675,32.9
Suriname,1824,83876,1686,32.9
Suriname,1825,84336,1697,32.9
Suriname,1826,84829,1709,32.9
Suriname,1827,85354,1720,32.9
Suriname,1828,85913,1732,32.9
Suriname,1829,86504,1744,32.9
Suriname,1830,87130,1756,32.9
Suriname,1831,87789,1767,32.9
Suriname,1832,88453,1779,32.9
Suriname,1833,89122,1791,32.9
Suriname,1834,89796,1803,32.9
Suriname,1835,90475,1816,32.9
Suriname,1836,91159,1828,32.9
Suriname,1837,91849,1840,32.9
Suriname,1838,92544,1853,32.9
Suriname,1839,93244,1865,32.9
Suriname,1840,93949,1878,32.9
Suriname,1841,94660,1891,32.9
Suriname,1842,95376,1903,32.9
Suriname,1843,96097,1916,32.9
Suriname,1844,96824,1929,32.9
Suriname,1845,97556,1942,32.9
Suriname,1846,98294,1955,32.9
Suriname,1847,99038,1969,32.9
Suriname,1848,99787,1982,32.9
Suriname,1849,100542,1995,32.9
Suriname,1850,101302,2009,32.9
Suriname,1851,102054,2022,32.9
Suriname,1852,102812,2036,32.9
Suriname,1853,103575,2050,32.9
Suriname,1854,104344,2064,32.9
Suriname,1855,105119,2077,32.9
Suriname,1856,105899,2092,32.9
Suriname,1857,106686,2106,32.9
Suriname,1858,107478,2120,32.9
Suriname,1859,108276,2134,32.9
Suriname,1860,109079,2149,32.9
Suriname,1861,109889,2163,32.9
Suriname,1862,110705,2178,32.9
Suriname,1863,111527,2192,32.9
Suriname,1864,112355,2207,32.9
Suriname,1865,113189,2222,32.9
Suriname,1866,114029,2237,32.9
Suriname,1867,114876,2252,32.9
Suriname,1868,115729,2268,32.9
Suriname,1869,116588,2283,32.9
Suriname,1870,117453,2298,32.9
Suriname,1871,118325,2314,32.91
Suriname,1872,119204,2329,32.91
Suriname,1873,120066,2345,32.92
Suriname,1874,120957,2361,32.93
Suriname,1875,121855,2377,32.93
Suriname,1876,122760,2393,32.94
Suriname,1877,123650,2409,32.95
Suriname,1878,124568,2426,32.95
Suriname,1879,125493,2442,32.96
Suriname,1880,126424,2458,32.97
Suriname,1881,127344,2475,32.98
Suriname,1882,128289,2492,32.98
Suriname,1883,129241,2509,32.99
Suriname,1884,130184,2526,33
Suriname,1885,131150,2543,33
Suriname,1886,132124,2560,33.01
Suriname,1887,133089,2577,33.02
Suriname,1888,134077,2594,33.02
Suriname,1889,135073,2612,33.03
Suriname,1890,136075,2630,33.04
Suriname,1891,137085,2647,33.04
Suriname,1892,138103,2665,33.05
Suriname,1893,139128,2683,33.06
Suriname,1894,140161,2701,33.06
Suriname,1895,141202,2720,33.07
Suriname,1896,142250,2738,33.08
Suriname,1897,143306,2757,33.08
Suriname,1898,144369,2775,33.09
Suriname,1899,145441,2794,33.1
Suriname,1900,146521,2813,33.11
Suriname,1901,147608,2832,33.11
Suriname,1902,148690,2851,33.12
Suriname,1903,149794,2870,33.13
Suriname,1904,150906,2890,33.13
Suriname,1905,152026,2909,33.14
Suriname,1906,153155,2929,33.15
Suriname,1907,154271,2949,33.15
Suriname,1908,155416,2968,33.16
Suriname,1909,156570,2989,33.17
Suriname,1910,157732,3009,33.17
Suriname,1911,158897,3029,33.18
Suriname,1912,160076,3050,33.19
Suriname,1913,161265,3070,33.19
Suriname,1914,162462,3116,33.2
Suriname,1915,163668,3163,33.21
Suriname,1916,164882,3211,33.21
Suriname,1917,166106,3259,33.22
Suriname,1918,167371,3308,29.37
Suriname,1919,168637,3358,33.24
Suriname,1920,169912,3408,33.24
Suriname,1921,171197,3464,33.25
Suriname,1922,172492,3520,33.26
Suriname,1923,173797,3577,33.26
Suriname,1924,175112,3635,33.27
Suriname,1925,176436,3694,33.28
Suriname,1926,177771,3754,34.16
Suriname,1927,179116,3815,35.05
Suriname,1928,180471,3877,35.94
Suriname,1929,181836,3940,36.83
Suriname,1930,183211,4004,37.72
Suriname,1931,184597,4069,38.6
Suriname,1932,185993,4135,39.49
Suriname,1933,187400,4202,40.38
Suriname,1934,188818,4270,41.27
Suriname,1935,190246,4339,42.17
Suriname,1936,191685,4409,43.06
Suriname,1937,193135,4480,43.95
Suriname,1938,194596,4552,44.85
Suriname,1939,196068,4626,45.74
Suriname,1940,197551,4701,46.63
Suriname,1941,199045,4777,47.52
Suriname,1942,200551,4854,48.41
Suriname,1943,202068,4932,49.31
Suriname,1944,203596,5011,50.2
Suriname,1945,205136,5092,51.1
Suriname,1946,206688,5174,51.99
Suriname,1947,208251,5258,52.88
Suriname,1948,209826,5342,53.78
Suriname,1949,211414,5428,54.67
Suriname,1950,215002,5516,55.57
Suriname,1951,222679,5644,55.94
Suriname,1952,229652,5776,56.64
Suriname,1953,236347,5910,57.3
Suriname,1954,243088,6048,57.91
Suriname,1955,250088,6189,58.49
Suriname,1956,257485,6333,59.02
Suriname,1957,265273,6481,59.51
Suriname,1958,273382,6632,59.96
Suriname,1959,281668,6786,60.38
Suriname,1960,289966,6944,60.78
Suriname,1961,298188,7106,61.17
Suriname,1962,306328,7271,61.55
Suriname,1963,314528,7440,61.93
Suriname,1964,322997,7613,62.32
Suriname,1965,331793,7790,62.71
Suriname,1966,341133,7971,63.11
Suriname,1967,350751,8156,63.5
Suriname,1968,359733,8346,63.88
Suriname,1969,366848,8539,64.24
Suriname,1970,371273,8738,64.59
Suriname,1971,372623,9262,64.73
Suriname,1972,371324,9720,64.9
Suriname,1973,368344,10179,65
Suriname,1974,365099,10547,65
Suriname,1975,362654,9590,65.03
Suriname,1976,361364,10557,65.14
Suriname,1977,361043,11756,65.3
Suriname,1978,361457,12489,65.52
Suriname,1979,362125,11796,65.8
Suriname,1980,362777,10765,66.12
Suriname,1981,363325,11439,66.61
Suriname,1982,364032,10815,67.07
Suriname,1983,365300,10221,67.74
Suriname,1984,367660,9866,68.27
Suriname,1985,371470,11083,68.78
Suriname,1986,376867,10765,68.86
Suriname,1987,383654,9877,69.15
Suriname,1988,391391,10646,69.26
Suriname,1989,399492,11048,68.74
Suriname,1990,407472,10545,70.14
Suriname,1991,415216,10636,70.26
Suriname,1992,422763,10425,70.13
Suriname,1993,430039,9505,69.94
Suriname,1994,437037,9657,70.02
Suriname,1995,443724,9616,70.29
Suriname,1996,450036,9602,70.41
Suriname,1997,455954,10021,70.39
Suriname,1998,461560,10054,70.21
Suriname,1999,467003,9850,69.93
Suriname,2e3,472390,9731,69.69
Suriname,2001,477740,10060,69.42
Suriname,2002,483044,10378,69.3
Suriname,2003,488332,10882,69.25
Suriname,2004,493630,11762,69.31
Suriname,2005,498946,12168,69.46
Suriname,2006,504307,12502,69.58
Suriname,2007,509705,13001,69.74
Suriname,2008,515148,13397,69.84
Suriname,2009,520619,13656,70.16
Suriname,2010,526103,14212,70.32
Suriname,2011,531589,14888,70.53
Suriname,2012,537077,15132,70.74
Suriname,2013,542540,15419,70.84
Suriname,2014,547928,15323,70.97
Suriname,2015,553208,14767,71.17
Suriname,2016,558368,13114,71.39
Suriname,2017,563402,13046,71.51
Swaziland,1800,86e3,490,32.3
Swaziland,1801,86e3,490,32.3
Swaziland,1802,86e3,490,32.3
Swaziland,1803,86e3,490,32.3
Swaziland,1804,86e3,490,32.3
Swaziland,1805,86e3,490,32.3
Swaziland,1806,86e3,490,32.3
Swaziland,1807,86e3,490,32.3
Swaziland,1808,86e3,490,32.3
Swaziland,1809,86e3,490,32.3
Swaziland,1810,86e3,490,32.3
Swaziland,1811,86e3,490,32.3
Swaziland,1812,86e3,490,32.3
Swaziland,1813,86e3,490,32.3
Swaziland,1814,86e3,491,32.3
Swaziland,1815,86e3,491,32.3
Swaziland,1816,86e3,491,32.3
Swaziland,1817,86e3,491,32.3
Swaziland,1818,86e3,491,32.3
Swaziland,1819,86e3,491,32.3
Swaziland,1820,86e3,491,32.3
Swaziland,1821,86e3,493,32.3
Swaziland,1822,86e3,496,32.3
Swaziland,1823,86e3,498,32.3
Swaziland,1824,86e3,501,32.3
Swaziland,1825,86e3,503,32.3
Swaziland,1826,86e3,505,32.3
Swaziland,1827,86e3,508,32.3
Swaziland,1828,86e3,510,32.3
Swaziland,1829,86e3,513,32.3
Swaziland,1830,86e3,515,32.3
Swaziland,1831,86e3,518,32.3
Swaziland,1832,86e3,520,32.3
Swaziland,1833,86e3,523,32.3
Swaziland,1834,86e3,525,32.3
Swaziland,1835,86e3,528,32.3
Swaziland,1836,86e3,530,32.3
Swaziland,1837,86e3,533,32.3
Swaziland,1838,86e3,536,32.3
Swaziland,1839,86e3,538,32.3
Swaziland,1840,86e3,541,32.3
Swaziland,1841,86e3,543,32.3
Swaziland,1842,86e3,546,32.3
Swaziland,1843,86e3,549,32.3
Swaziland,1844,86e3,551,32.3
Swaziland,1845,86e3,554,32.3
Swaziland,1846,86e3,557,32.3
Swaziland,1847,86e3,559,32.3
Swaziland,1848,86e3,562,32.3
Swaziland,1849,86e3,565,32.3
Swaziland,1850,86e3,567,32.3
Swaziland,1851,86030,570,32.3
Swaziland,1852,86059,573,32.3
Swaziland,1853,86089,576,32.3
Swaziland,1854,86118,579,32.3
Swaziland,1855,86148,581,32.3
Swaziland,1856,86178,584,32.3
Swaziland,1857,86207,587,32.3
Swaziland,1858,86237,590,32.3
Swaziland,1859,86266,593,32.3
Swaziland,1860,86296,596,32.3
Swaziland,1861,86326,598,32.3
Swaziland,1862,86355,601,32.3
Swaziland,1863,86385,604,32.3
Swaziland,1864,86414,607,32.3
Swaziland,1865,86444,610,32.3
Swaziland,1866,86473,613,32.3
Swaziland,1867,86503,616,32.3
Swaziland,1868,86533,619,32.3
Swaziland,1869,86562,622,32.3
Swaziland,1870,86592,625,32.3
Swaziland,1871,86621,628,32.32
Swaziland,1872,86651,631,32.34
Swaziland,1873,86681,634,32.37
Swaziland,1874,86710,637,32.39
Swaziland,1875,86740,640,32.41
Swaziland,1876,86769,643,32.43
Swaziland,1877,86799,646,32.45
Swaziland,1878,86829,650,32.48
Swaziland,1879,86858,653,32.5
Swaziland,1880,86888,656,32.52
Swaziland,1881,86917,659,32.54
Swaziland,1882,86947,662,32.56
Swaziland,1883,86977,665,32.59
Swaziland,1884,87006,669,32.61
Swaziland,1885,87036,672,32.63
Swaziland,1886,87065,675,32.65
Swaziland,1887,87095,678,32.67
Swaziland,1888,87124,682,32.69
Swaziland,1889,87154,685,32.72
Swaziland,1890,87184,688,32.74
Swaziland,1891,87213,692,32.76
Swaziland,1892,87243,695,32.78
Swaziland,1893,87272,698,32.8
Swaziland,1894,87302,702,32.83
Swaziland,1895,87332,705,32.85
Swaziland,1896,87361,709,32.87
Swaziland,1897,87391,712,32.89
Swaziland,1898,87420,715,32.91
Swaziland,1899,87450,719,32.94
Swaziland,1900,87753,722,32.96
Swaziland,1901,88340,726,32.98
Swaziland,1902,88555,729,33
Swaziland,1903,89625,733,33.02
Swaziland,1904,91067,736,33.05
Swaziland,1905,92894,740,33.07
Swaziland,1906,95119,744,33.09
Swaziland,1907,97173,747,33.11
Swaziland,1908,100553,751,33.13
Swaziland,1909,104051,754,33.16
Swaziland,1910,106984,758,33.18
Swaziland,1911,110187,762,33.2
Swaziland,1912,111728,765,33.22
Swaziland,1913,112169,769,33.24
Swaziland,1914,112612,781,33.26
Swaziland,1915,113056,792,33.29
Swaziland,1916,113503,804,33.31
Swaziland,1917,113951,816,33.33
Swaziland,1918,114350,828,12.9
Swaziland,1919,114762,841,33.37
Swaziland,1920,115177,853,33.4
Swaziland,1921,116308,869,33.42
Swaziland,1922,118173,884,33.44
Swaziland,1923,120793,900,33.46
Swaziland,1924,123470,916,33.48
Swaziland,1925,126207,932,33.51
Swaziland,1926,129005,949,33.53
Swaziland,1927,131864,966,33.55
Swaziland,1928,134787,983,33.57
Swaziland,1929,137775,1e3,33.59
Swaziland,1930,140829,1018,33.62
Swaziland,1931,143950,1036,33.64
Swaziland,1932,147141,1055,33.66
Swaziland,1933,150402,1073,33.68
Swaziland,1934,153736,1092,33.7
Swaziland,1935,157144,1112,33.73
Swaziland,1936,160414,1131,33.75
Swaziland,1937,163539,1151,33.77
Swaziland,1938,166513,1172,33.79
Swaziland,1939,169541,1192,33.81
Swaziland,1940,172623,1213,33.83
Swaziland,1941,175762,1235,33.86
Swaziland,1942,178958,1256,33.88
Swaziland,1943,182212,1279,33.9
Swaziland,1944,185525,1301,33.92
Swaziland,1945,188899,1324,33.94
Swaziland,1946,197434,1347,35.69
Swaziland,1947,211723,1371,37.44
Swaziland,1948,232417,1395,39.19
Swaziland,1949,255135,1419,40.94
Swaziland,1950,273003,1444,42.7
Swaziland,1951,278952,1496,42.98
Swaziland,1952,285334,1512,43.5
Swaziland,1953,292178,1539,44.01
Swaziland,1954,299486,1592,44.49
Swaziland,1955,307226,1609,44.96
Swaziland,1956,315341,1635,45.4
Swaziland,1957,323712,1661,45.84
Swaziland,1958,332221,1670,46.24
Swaziland,1959,340748,1728,46.63
Swaziland,1960,349174,1921,46.99
Swaziland,1961,357453,2118,47.33
Swaziland,1962,365636,2508,47.67
Swaziland,1963,373897,2592,48.01
Swaziland,1964,382469,2905,48.35
Swaziland,1965,391546,3282,48.72
Swaziland,1966,401183,3342,49.13
Swaziland,1967,411352,3575,49.59
Swaziland,1968,422140,3331,50.11
Swaziland,1969,433588,3389,50.68
Swaziland,1970,445729,4289,51.31
Swaziland,1971,458605,4256,52.03
Swaziland,1972,472230,4661,52.78
Swaziland,1973,486561,4792,53.45
Swaziland,1974,501512,5199,54.1
Swaziland,1975,517024,5251,54.85
Swaziland,1976,533214,5285,55.57
Swaziland,1977,550118,5301,56.2
Swaziland,1978,567559,5289,56.74
Swaziland,1979,585344,5214,57.22
Swaziland,1980,603372,5174,57.69
Swaziland,1981,621276,5368,58.18
Swaziland,1982,639237,5525,58.71
Swaziland,1983,658320,5378,57.88
Swaziland,1984,679976,5310,59.53
Swaziland,1985,705085,5453,60.11
Swaziland,1986,734243,5459,60.56
Swaziland,1987,766707,5718,61.07
Swaziland,1988,800456,5340,61.53
Swaziland,1989,832682,5460,61.94
Swaziland,1990,861373,5378,62.24
Swaziland,1991,885623,5323,62.3
Swaziland,1992,906034,5371,62.33
Swaziland,1993,924025,5430,62.3
Swaziland,1994,941774,5456,61.25
Swaziland,1995,960792,5606,59.37
Swaziland,1996,981764,5697,57.05
Swaziland,1997,1003995,5743,55
Swaziland,1998,1026009,5766,52.35
Swaziland,1999,1045629,5825,49.97
Swaziland,2e3,1061468,5839,47.49
Swaziland,2001,1072927,5838,45.54
Swaziland,2002,1080930,6048,44.24
Swaziland,2003,1087392,6246,43.28
Swaziland,2004,1095053,6427,42.65
Swaziland,2005,1105873,6746,42.33
Swaziland,2006,1120514,7057,42.95
Swaziland,2007,1138434,7253,43.82
Swaziland,2008,1158897,7184,44.5
Swaziland,2009,1180675,7162,45.56
Swaziland,2010,1202843,7297,46.98
Swaziland,2011,1225258,7324,48.9
Swaziland,2012,1248158,7530,50.48
Swaziland,2013,1271456,7899,51.98
Swaziland,2014,1295097,8084,53.81
Swaziland,2015,1319011,8054,56.36
Swaziland,2016,1343098,7734,57.71
Swaziland,2017,1367254,7660,58.22
Sweden,1800,2354189,1413,32.16
Sweden,1801,2354278,1401,36.9
Sweden,1802,2360724,1466,40.2
Sweden,1803,2376420,1452,40.28
Sweden,1804,2393815,1358,39.7
Sweden,1805,2410798,1445,41.05
Sweden,1806,2424756,1461,36.17
Sweden,1807,2431799,1401,38.76
Sweden,1808,2431251,1326,30.15
Sweden,1809,2415344,1266,26.9
Sweden,1810,2428185,1368,31.99
Sweden,1811,2439240,1469,34.58
Sweden,1812,2451606,1376,35.07
Sweden,1813,2465326,1402,36.49
Sweden,1814,2480193,1413,38.57
Sweden,1815,2496182,1463,40.42
Sweden,1816,2513283,1491,41.74
Sweden,1817,2531325,1449,40.29
Sweden,1818,2550203,1461,40.02
Sweden,1819,2570036,1448,36.97
Sweden,1820,2591521,1469,40.23
Sweden,1821,2615075,1513,38.14
Sweden,1822,2639791,1520,42.76
Sweden,1823,2665075,1504,45.19
Sweden,1824,2691203,1545,44.97
Sweden,1825,2718270,1586,45.24
Sweden,1826,2746137,1590,43.08
Sweden,1827,2774189,1516,42.64
Sweden,1828,2801775,1543,37.74
Sweden,1829,2828833,1565,36.18
Sweden,1830,2855774,1527,40.97
Sweden,1831,2883180,1556,38.98
Sweden,1832,2911168,1515,40.84
Sweden,1833,2939410,1563,42.5
Sweden,1834,2967550,1584,38.53
Sweden,1835,2995557,1578,47.14
Sweden,1836,3023380,1629,45.13
Sweden,1837,3050621,1617,39.57
Sweden,1838,3077430,1592,39.98
Sweden,1839,3104649,1609,39.88
Sweden,1840,3132892,1633,43.98
Sweden,1841,3162148,1612,45.17
Sweden,1842,3192035,1537,42.8
Sweden,1843,3222296,1570,42.82
Sweden,1844,3252800,1638,44.03
Sweden,1845,3283646,1677,45.99
Sweden,1846,3314698,1619,42.04
Sweden,1847,3345364,1662,40.12
Sweden,1848,3375787,1680,45.13
Sweden,1849,3407192,1742,44.5
Sweden,1850,3440593,1788,44.69
Sweden,1851,3476353,1753,43.62
Sweden,1852,3512749,1716,41.35
Sweden,1853,3549169,1739,39.99
Sweden,1854,3586123,1757,44.55
Sweden,1855,3623453,1866,43.08
Sweden,1856,3660986,1847,42.14
Sweden,1857,3698643,1898,34.64
Sweden,1858,3736460,1921,42
Sweden,1859,3773608,1991,44.27
Sweden,1860,3809535,2028,48.47
Sweden,1861,3844313,1948,47.12
Sweden,1862,3879240,1889,42.55
Sweden,1863,3914777,1970,45.38
Sweden,1864,3951272,2006,44.77
Sweden,1865,3987980,2041,45.4
Sweden,1866,4024562,2007,44.73
Sweden,1867,4061163,2038,46.18
Sweden,1868,4098433,1855,43.23
Sweden,1869,4136265,1988,40.96
Sweden,1870,4174365,2242,45.01
Sweden,1871,4211318,2320,48.98
Sweden,1872,4245989,2362,50.08
Sweden,1873,4280191,2389,48.68
Sweden,1874,4313280,2480,44.28
Sweden,1875,4345302,2392,44.61
Sweden,1876,4376420,2544,44.81
Sweden,1877,4406577,2487,46.04
Sweden,1878,4437741,2398,46.72
Sweden,1879,4470072,2531,48.91
Sweden,1880,4503095,2471,47.61
Sweden,1881,4538520,2560,48.49
Sweden,1882,4568601,2466,48.58
Sweden,1883,4597782,2653,49.04
Sweden,1884,4629478,2596,49.16
Sweden,1885,4655471,2643,48.92
Sweden,1886,4681383,2669,50.58
Sweden,1887,4704725,2590,51.44
Sweden,1888,4728729,2633,52.33
Sweden,1889,4753783,2672,52.28
Sweden,1890,4780109,2734,50.46
Sweden,1891,4808124,2883,51.07
Sweden,1892,4837852,2846,50.59
Sweden,1893,4868602,2916,51.34
Sweden,1894,4900613,2929,52.07
Sweden,1895,4932706,3072,54.13
Sweden,1896,4965949,3153,53.46
Sweden,1897,5001549,3277,54.11
Sweden,1898,5037327,3389,54.66
Sweden,1899,5074076,3473,50.92
Sweden,1900,5111095,3487,52.24
Sweden,1901,5148106,3578,52.89
Sweden,1902,5184647,3532,54.72
Sweden,1903,5221069,3718,55.05
Sweden,1904,5257162,3782,55.36
Sweden,1905,5294734,3728,54.51
Sweden,1906,5333786,4027,56.66
Sweden,1907,5370102,4296,56.94
Sweden,1908,5410095,4164,56.38
Sweden,1909,5450521,4186,58.37
Sweden,1910,5492756,4264,57.75
Sweden,1911,5535196,4374,57.98
Sweden,1912,5580077,4545,57.74
Sweden,1913,5628627,4833,58.63
Sweden,1914,5675363,4941,58.21
Sweden,1915,5717328,5118,57.15
Sweden,1916,5756069,5407,58.16
Sweden,1917,5792214,5083,58.84
Sweden,1918,5819451,4702,49.76
Sweden,1919,5842343,4779,56.51
Sweden,1920,5870417,5088,58.75
Sweden,1921,5911299,4836,60.97
Sweden,1922,5954590,5193,60.98
Sweden,1923,5992340,5370,62.93
Sweden,1924,6024314,5748,61.93
Sweden,1925,6054517,5890,62.49
Sweden,1926,6079920,6188,62.72
Sweden,1927,6099870,6401,61.52
Sweden,1928,6116179,6597,62.2
Sweden,1929,6128283,7002,62.24
Sweden,1930,6140565,7316,63.11
Sweden,1931,6154563,7142,62.61
Sweden,1932,6173895,6874,63.87
Sweden,1933,6196513,7e3,64.75
Sweden,1934,6219497,7464,64.89
Sweden,1935,6240428,7821,64.77
Sweden,1936,6260266,8093,64.52
Sweden,1937,6279424,8305,64.54
Sweden,1938,6300941,8573,65.48
Sweden,1939,6325897,9200,66.3
Sweden,1940,6353380,8518,66.64
Sweden,1941,6384219,8279,66.93
Sweden,1942,6424889,8342,68.87
Sweden,1943,6479056,8599,68.62
Sweden,1944,6544838,8842,67.64
Sweden,1945,6614252,9091,68.23
Sweden,1946,6688095,9988,69.4
Sweden,1947,6763099,10790,69.36
Sweden,1948,6840998,10929,70.62
Sweden,1949,6927503,11282,70.68
Sweden,1950,7009912,11981,71.02
Sweden,1951,7073227,11894,71.25
Sweden,1952,7127520,12138,71.74
Sweden,1953,7175667,12226,71.78
Sweden,1954,7220064,12902,72.23
Sweden,1955,7262623,13183,72.47
Sweden,1956,7304779,13649,72.53
Sweden,1957,7347479,13964,72.36
Sweden,1958,7391248,14039,73.01
Sweden,1959,7436262,14606,73.23
Sweden,1960,7482543,15106,72.9
Sweden,1961,7530181,16008,73.36
Sweden,1962,7579566,16617,73.23
Sweden,1963,7631457,17239,73.42
Sweden,1964,7686730,18446,73.59
Sweden,1965,7745673,19155,73.73
Sweden,1966,7809086,19235,73.98
Sweden,1967,7875907,19723,74.01
Sweden,1968,7942322,20416,73.88
Sweden,1969,8003185,21184,74
Sweden,1970,8054916,22070,74.55
Sweden,1971,8095793,22294,74.65
Sweden,1972,8127034,22326,74.76
Sweden,1973,8151598,23250,74.92
Sweden,1974,8173968,25068,75
Sweden,1975,8197340,25374,75.06
Sweden,1976,8223249,25400,75.18
Sweden,1977,8250695,24588,75.39
Sweden,1978,8277414,24806,75.54
Sweden,1979,8300003,25850,75.61
Sweden,1980,8316338,26034,75.86
Sweden,1981,8325493,25893,76.17
Sweden,1982,8329425,26456,76.44
Sweden,1983,8332443,26834,76.69
Sweden,1984,8340440,27917,76.88
Sweden,1985,8357652,28230,76.91
Sweden,1986,8384989,29166,77.04
Sweden,1987,8421056,29919,77.11
Sweden,1988,8464787,30628,77.21
Sweden,1989,8514206,31193,77.51
Sweden,1990,8567384,30934,77.64
Sweden,1991,8625137,30371,77.81
Sweden,1992,8686738,29844,78.1
Sweden,1993,8746776,29058,78.31
Sweden,1994,8798234,30032,78.47
Sweden,1995,8836420,31077,78.84
Sweden,1996,8859191,31498,79.08
Sweden,1997,8868853,32393,79.29
Sweden,1998,8870848,33744,79.41
Sweden,1999,8873100,35245,79.51
Sweden,2e3,8881640,36855,79.66
Sweden,2001,8897793,37331,79.81
Sweden,2002,8920694,37981,79.96
Sweden,2003,8951422,38743,80.11
Sweden,2004,8990639,40258,80.23
Sweden,2005,9038623,41227,80.5
Sweden,2006,9096264,42918,80.74
Sweden,2007,9163243,44051,80.9
Sweden,2008,9236890,43466,81.06
Sweden,2009,9313478,40863,81.27
Sweden,2010,9390168,42943,81.52
Sweden,2011,9465892,43755,81.68
Sweden,2012,9540907,43308,81.76
Sweden,2013,9615247,43476,81.89
Sweden,2014,9689376,44168,82.07
Sweden,2015,9763565,45488,82.06
Sweden,2016,9837533,46441,82.05
Sweden,2017,9910701,46991,82.21
Switzerland,1800,1826051,2700,38
Switzerland,1801,1833734,2700,38
Switzerland,1802,1841448,2700,38
Switzerland,1803,1849196,2701,38
Switzerland,1804,1856975,2701,38
Switzerland,1805,1864788,2702,38
Switzerland,1806,1872634,2702,38
Switzerland,1807,1880512,2702,38
Switzerland,1808,1888424,2703,38
Switzerland,1809,1896369,2703,38
